id	x	y
1458	658012.6631	5553244.863
1459	662012.6631	5553244.863
1460	666012.6631	5553244.863
1461	670012.6631	5553244.863
1462	674012.6631	5553244.863
1463	678012.6631	5553244.863
1464	682012.6631	5553244.863
1465	686012.6631	5553244.863
1466	690012.6631	5553244.863
1467	694012.6631	5553244.863
1468	698012.6631	5553244.863
1469	702012.6631	5553244.863
1470	706012.6631	5553244.863
1493	634012.6631	5549244.863
1494	638012.6631	5549244.863
1495	642012.6631	5549244.863
1496	646012.6631	5549244.863
1497	650012.6631	5549244.863
1498	654012.6631	5549244.863
1499	658012.6631	5549244.863
1500	662012.6631	5549244.863
1501	666012.6631	5549244.863
1502	670012.6631	5549244.863
1503	674012.6631	5549244.863
1504	678012.6631	5549244.863
1505	682012.6631	5549244.863
1506	686012.6631	5549244.863
1507	690012.6631	5549244.863
1508	694012.6631	5549244.863
1509	698012.6631	5549244.863
1510	702012.6631	5549244.863
1511	706012.6631	5549244.863
1535	638012.6631	5545244.863
1536	642012.6631	5545244.863
1537	646012.6631	5545244.863
1538	650012.6631	5545244.863
1539	654012.6631	5545244.863
1540	658012.6631	5545244.863
1541	662012.6631	5545244.863
1542	666012.6631	5545244.863
1543	670012.6631	5545244.863
1544	674012.6631	5545244.863
1545	678012.6631	5545244.863
1546	682012.6631	5545244.863
1547	686012.6631	5545244.863
1548	690012.6631	5545244.863
1549	694012.6631	5545244.863
1550	698012.6631	5545244.863
1551	702012.6631	5545244.863
1577	642012.6631	5541244.863
1578	646012.6631	5541244.863
1579	650012.6631	5541244.863
1580	654012.6631	5541244.863
1581	658012.6631	5541244.863
1582	662012.6631	5541244.863
1583	666012.6631	5541244.863
1584	670012.6631	5541244.863
1585	674012.6631	5541244.863
1586	678012.6631	5541244.863
1587	682012.6631	5541244.863
1588	686012.6631	5541244.863
1589	690012.6631	5541244.863
1590	694012.6631	5541244.863
1591	698012.6631	5541244.863
1592	702012.6631	5541244.863
1619	646012.6631	5537244.863
1620	650012.6631	5537244.863
1621	654012.6631	5537244.863
1622	658012.6631	5537244.863
1623	662012.6631	5537244.863
1624	666012.6631	5537244.863
1625	670012.6631	5537244.863
1626	674012.6631	5537244.863
1627	678012.6631	5537244.863
1628	682012.6631	5537244.863
1629	686012.6631	5537244.863
1630	690012.6631	5537244.863
1631	694012.6631	5537244.863
1632	698012.6631	5537244.863
1661	650012.6631	5533244.863
1662	654012.6631	5533244.863
1663	658012.6631	5533244.863
1664	662012.6631	5533244.863
1665	666012.6631	5533244.863
1666	670012.6631	5533244.863
1667	674012.6631	5533244.863
1668	678012.6631	5533244.863
1669	682012.6631	5533244.863
1670	686012.6631	5533244.863
1671	690012.6631	5533244.863
1672	694012.6631	5533244.863
1704	658012.6631	5529244.863
1705	662012.6631	5529244.863
1706	666012.6631	5529244.863
1707	670012.6631	5529244.863
1708	674012.6631	5529244.863
1709	678012.6631	5529244.863
1710	682012.6631	5529244.863
1711	686012.6631	5529244.863
